"","accession","charge","formula","inchi","inchikey","kegg.compound.id","molecular.mass","monoisotopic.mass","name","n.stars","smiles","chebi.id","query","HMDB","complete.match.noncasesensitive","complete.match.casesensitive","complete.match.firstentry","match.score","annotation.score"
"302",76281,-2,"C14H24O4","InChI=1S/C14H26O4/c15-13(16)11-9-7-5-3-1-2-4-6-8-10-12-14(17)18/h1-12H2,(H,15,16)(H,17,18)/p-2","HQHCYKULIHKCEB-UHFFFAOYSA-L",NA,256.339,256.16856,"tetradecanedioate(2-);C14-DCA(2-);tetradecanedioate",3,"[O-]C(CCCCCCCCCCCCC([O-])=O)=O",76281,"tetradecanedioate (C14-DC)",NA,FALSE,FALSE,FALSE,0.5,0
"303",76276,-2,"C16H28O4","InChI=1S/C16H30O4/c17-15(18)13-11-9-7-5-3-1-2-4-6-8-10-12-14-16(19)20/h1-14H2,(H,17,18)(H,19,20)/p-2","QQHJDPROMQRDLA-UHFFFAOYSA-L",NA,284.3911,284.19986,"hexadecanedioate(2-);alpha,omega-hexadecanedioate;C16DCA(2-);hexadecanedioate",3,"[O-]C(=O)CCCCCCCCCCCCCCC([O-])=O",76276,"hexadecanedioate (C16-DC)",NA,FALSE,FALSE,FALSE,0.5,0
"304",36314,NA,NA,NA,NA,NA,NA,NA,"glycerophosphoethanolamine;glycerophosphoethanolamines",3,NA,36314,"glycerophosphoethanolamine",NA,TRUE,TRUE,TRUE,4,0
"305",57277,-1,"C9H9O3","InChI=1S/C9H10O3/c10-8-3-1-2-7(6-8)4-5-9(11)12/h1-3,6,10H,4-5H2,(H,11,12)/p-1","QVWAEZJXDYOKEH-UHFFFAOYSA-M",NA,165.166,165.05572,"3-(3-hydroxyphenyl)propanoate;3-(3-hydroxyphenyl)propionate",3,"Oc1cccc(CCC([O-])=O)c1",57277,"3-(3-hydroxyphenyl)propionate",NA,TRUE,TRUE,FALSE,2,0
"306",27592,0,"C6H10N2O2","InChI=1S/C6H10N2O2/c1-4-7-3-2-5(8-4)6(9)10/h5H,2-3H2,1H3,(H,7,8)(H,9,10)/t5-/m0/s1","WQXNXVUDBPYKBA-YFKPBYRVSA-N","C06231",142.15588,142.07423,"ectoine;(+)-1,4,5,6-tetrahydro-2-methyl-4-pyrimidinecarboxylic acid;L-Ectoine",3,"CC1=N[C@@H](CCN1)C(O)=O",27592,"ectoine","HMDB0240650",TRUE,TRUE,TRUE,4,6
"307",16244,0,"C7H15NO2","InChI=1S/C7H15NO2/c1-8(2,3)6-4-5-7(9)10/h4-6H2,1-3H3","JHPNVNIEXXLNTR-UHFFFAOYSA-N",NA,145.19954,145.11028,"4-(trimethylammonio)butanoate;3-Dehydroxycarnitine;4-(N-trimethylamino)butyrate;4-(trimethylamino)butanoate;4-butyrobetaine;Actinine;butyrobetaine;deoxycarnitine;gamma-Butyrobetain;gamma-butyrobetaine",3,"C[N+](C)(C)CCCC([O-])=O",16244,"deoxycarnitine","HMDB06831;HMDB01161;HMDB0001161",TRUE,TRUE,FALSE,2,3
"308",183825,0,"C14H17N5O8","InChI=1S/C14H17N5O8/c20-2-6-9(23)10(24)13(27-6)19-4-17-8-11(15-3-16-12(8)19)18-5(14(25)26)1-7(21)22/h3-6,9-10,13,20,23-24H,1-2H2,(H,21,22)(H,25,26)(H,15,16,18)/t5-,6+,9+,10+,13-/m0/s1","VKGZCEJTCKHMRL-MDBUBQOGSA-N",NA,383.317,383.10771,"N6-Succinyl adenosine",2,"O1[C@H](N2C3=NC=NC(N[C@@H](CC(O)=O)C(O)=O)=C3N=C2)[C@H](O)[C@H](O)[C@H]1CO",183825,"N6-succinyladenosine",NA,FALSE,FALSE,FALSE,0.5,0
"309",73531,0,"C12H24N2O3","InChI=1S/C12H24N2O3/c1-7(2)5-9(13)11(15)14-10(12(16)17)6-8(3)4/h7-10H,5-6,13H2,1-4H3,(H,14,15)(H,16,17)/t9-,10-/m0/s1","LCPYQJIKPJDLLB-UWVGGRQHSA-N",NA,244.3306,244.17869,"Leu-Leu;H-L-Leu-L-Leu-OH;H-Leu-Leu-OH;L-Leu-L-Leu;leucylleucine;LL;LL dipeptide",3,"CC(C)C[C@H](N)C(=O)N[C@@H](CC(C)C)C(O)=O",73531,"leucylleucine","HMDB0028933;HMDB28933",TRUE,TRUE,FALSE,2,3
"310",176458,0,"C15H17N3O4","InChI=1S/C15H17N3O4/c16-13(19)6-5-12(15(21)22)18-14(20)8-10-7-9-3-1-2-4-11(9)17-10/h1-4,7,12,17H,5-6,8H2,(H2,16,19)(H,18,20)(H,21,22)/t12-/m0/s1","YQHNRQDGQKDKHX-LBPRGKRZSA-N",NA,303.318,303.12191,"Indoleacetylglutamine",2,"O=C(N[C@@H](CCC(=O)N)C(O)=O)CC=1NC=2C(C1)=CC=CC2",176458,"indoleacetylglutamine",NA,TRUE,FALSE,FALSE,4,0
"311",82931,0,"C8H8O4S","InChI=1S/C8H8O4S/c1-2-7-3-5-8(6-4-7)12-13(9,10)11/h2-6H,1H2,(H,9,10,11)","IETVQHUKTKKBFF-UHFFFAOYSA-N",NA,200.213,200.01433,"4-vinylphenol sulfate",3,"C=1(C=CC(OS(O)(=O)=O)=CC1)C=C",82931,"4-vinylphenol sulfate","HMDB62775;HMDB0062775",TRUE,TRUE,TRUE,4,3
"312",82932,0,"C8H10O4S","InChI=1S/C8H10O4S/c1-2-7-3-5-8(6-4-7)12-13(9,10)11/h3-6H,2H2,1H3,(H,9,10,11)","DWZGLEPNCRFCEP-UHFFFAOYSA-N",NA,202.228,202.02998,"4-ethylphenyl sulfate",3,"CCc1ccc(OS(O)(=O)=O)cc1",82932,"4-ethylphenylsulfate","HMDB62551;HMDB0062551",FALSE,FALSE,FALSE,0.5,3
"313",82911,0,"C10H14O4S","InChI=1S/C10H14O4S/c1-7(2)9-5-4-8(3)6-10(9)14-15(11,12)13/h4-7H,1-3H3,(H,11,12,13)","NODSEPOUFZPJEQ-UHFFFAOYSA-N",NA,230.281,230.06128,"thymol sulfate",3,"CC(C)c1ccc(C)cc1OS(O)(=O)=O",82911,"thymol sulfate","HMDB62720;HMDB0062720",TRUE,TRUE,TRUE,4,3
"314",604731,0,"C6H7NO2","InChI=1S/C6H7NO2/c8-3-5-1-2-6(4-9)7-5/h1-3,7,9H,4H2","SRPREECLSOIPNK-UHFFFAOYSA-N",NA,125.126,125.04768,"pyrraline;2-amino-6-(2-formyl-5-hydroxymethyl-1-pyrrolyl)-hexanoic acid;2-Amino-6-(2-formyl-5-hydroxymethylpyrrol-1-yl)hexanoic acid;2-Fhmpn;2-Formyl-5-(hydroxymethyl)pyrrole-1-norleucine;5-(hydroxymethyl)pyrrole-2-carboxaldehyde",3,"C=1C=C(C(=O)[H])NC1CO",604731,"pyrraline",NA,TRUE,TRUE,TRUE,4,0
"315",78762,-1,"C27H50O12P","InChI=1S/C27H51O12P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(29)37-18-20(28)19-38-40(35,36)39-27-25(33)23(31)22(30)24(32)26(27)34/h9-10,20,22-28,30-34H,2-8,11-19H2,1H3,(H,35,36)/p-1/b10-9-/t20-,22-,23-,24+,25-,26-,27-/m1/s1","UGDOFRYHDCDVHD-FRWBGTIISA-M",NA,597.653,597.30454,"1-oleoyl-sn-glycero-3-phospho-D-myo-inositol(1-);1-(9Z-octadecenoyl)-sn-glycero-3-phospho-(1D-myo-inositol);1-oleoyl-GPI;1-oleoyl-GPI (18:1);GPI(18:1(9Z)/0:0)(1-);GPI(18:1)(1-);GPI(18:1/0:0)(1-);PI(18:1(9Z)/0:0)(1-);PI(18:1/0:0)(1-)",3,"CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@@H](O)COP([O-])(=O)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O",78762,"1-oleoyl-GPI (18:1)",NA,TRUE,TRUE,FALSE,1,0
"316",133458,0,"C13H12O6S","InChI=1S/C13H12O6S/c1-8(13(14)15)9-2-3-11-7-12(19-20(16,17)18)5-4-10(11)6-9/h2-8H,1H3,(H,14,15)(H,16,17,18)/t8-/m0/s1","BNKMSCMOWGCUOF-QMMMGPOBSA-N",NA,296.297,296.03546,"desmethylnaproxen sulfate;6-desmethylnaproxen sulfate;Desmethylnaproxen-6-O-sulfate;O-desmethylnaproxen sulfate",3,"C1=CC(=CC2=C1C=C(C=C2)[C@@H](C(=O)O)C)OS(O)(=O)=O",133458,"desmethylnaproxen sulfate",NA,TRUE,TRUE,TRUE,4,0
"317",32159,0,"C12H19Cl3O8","InChI=1S/C12H19Cl3O8/c13-1-4-7(17)10(20)12(3-14,22-4)23-11-9(19)8(18)6(15)5(2-16)21-11/h4-11,16-20H,1-3H2/t4-,5-,6+,7-,8+,9-,10+,11-,12+/m1/s1","BAQAVOSOZGMPRM-QBMZZYIRSA-N","C12285",397.633,396.01455,"sucralose;Trichlorosucrose",3,"OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl",32159,"sucralose","HMDB31554;HMDB0031554",TRUE,TRUE,TRUE,4,6
"318",133090,-1,"C7H7O4S","InChI=1S/C7H8O4S/c1-6-4-2-3-5-7(6)11-12(8,9)10/h2-5H,1H3,(H,8,9,10)/p-1","CYGSXDXRHXMAOV-UHFFFAOYSA-M",NA,187.194,187.00705,"o-cresol sulfate",3,"C=1C=CC=C(C1C)OS([O-])(=O)=O",133090,"o-cresol sulfate",NA,TRUE,TRUE,TRUE,4,0
"319",50621,0,"C8H14N2O5","InChI=1S/C8H14N2O5/c1-4(7(12)13)10-6(11)3-2-5(9)8(14)15/h4-5H,2-3,9H2,1H3,(H,10,11)(H,12,13)(H,14,15)","WQXXXVRAFAKQJM-UHFFFAOYSA-N",NA,218.20724,218.09027,"gamma-glutamylalanine;2-amino-5-[(1-carboxyethyl)amino]-5-oxopentanoic acid",3,"CC(NC(=O)CCC(N)C(O)=O)C(O)=O",50621,"gamma-glutamylalanine","HMDB36301;HMDB0036301",TRUE,TRUE,TRUE,4,3
"320",75038,0,"C41H80NO8P","InChI=1S/C41H80NO8P/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-40(43)47-37-39(38-49-51(45,46)48-36-35-42)50-41(44)34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h18,20,39H,3-17,19,21-38,42H2,1-2H3,(H,45,46)/b20-18-/t39-/m1/s1","JQKOHRZNEOQNJE-DJEJVYNPSA-N",NA,746.0496,745.56216,"1-stearoyl-2-oleoyl-sn-glycero-3-phosphoethanolamine zwitterion;1-octadecanoyl-2-(9Z)-octadecenoyl-sn-glycero-3-phosphoethanolamine zwitterion;1-octadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphoethanolamine;1-stearoyl-2-oleoyl-GPE;1-stearoyl-2-oleoyl-GPE (18:0/18:1);2-azaniumylethyl (2R)-2-[(9Z)-octadec-9-enoyloxy]-3-(stearoyloxy)propyl phosphate;GPE(18:0/18:1);PE 18:0/18:1(omega-9)",3,"CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP([O-])(=O)OCC[NH3+])OC(=O)CCCCCCC\C=C/CCCCCCCC",75038,"1-stearoyl-2-oleoyl-GPE (18:0/18:1)","HMDB08993;HMDB0008993",TRUE,TRUE,FALSE,1,3
"321",23098,0,"C6H12O6",NA,NA,NA,180.156,180.06339,"chiro-inositol;chiro-inositols",3,NA,23098,"chiro-inositol",NA,TRUE,TRUE,TRUE,4,0
"322",133096,0,"C9H10O4S","InChI=1S/C9H10O4S/c1-2-3-8-4-6-9(7-5-8)13-14(10,11)12/h2,4-7H,1,3H2,(H,10,11,12)","KFDHKOFCRYUXLA-UHFFFAOYSA-N",NA,214.24,214.02998,"chavicol hydrogen sulfate;4-allylphenol sulfate;4-allylphenyl hydrogen sulfate;chavicol sulfate;p-allylphenyl hydrogen sulfate;p-allylphenyl sulfate",3,"C=1C(=CC=C(C1)OS(O)(=O)=O)CC=C",133096,"4-allylphenol sulfate","HMDB0170765",TRUE,TRUE,FALSE,2,3
"323",73008,0,"C39H74NO8P","InChI=1S/C39H74NO8P/c1-3-5-7-9-11-13-15-17-18-20-22-24-26-28-30-32-39(42)48-37(36-47-49(43,44)46-34-33-40)35-45-38(41)31-29-27-25-23-21-19-16-14-12-10-8-6-4-2/h11,13,17-18,37H,3-10,12,14-16,19-36,40H2,1-2H3,(H,43,44)/b13-11-,18-17-/t37-/m1/s1","HBZNVZIRJWODIB-NHCUFCNUSA-N",NA,715.9805,715.51521,"1-hexadecanoyl-2-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phosphoethanolamine zwitterion;1-C16:0-2-C18:2(omega-6)-phosphatidylethanolamine zwitterion;1-hexadecanoyl-2-(9Z,12Z)-octadecadienoyl-sn-glycero-3-phosphoethanolamine zwitterion;1-hexadecanoyl-2-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phosphoethanolamine;1-hexadecanoyl-2-linoleoyl-sn-glycero-3-phosphoethanolamine zwitterion;1-palmitoyl-2-linoleoyl-GPE;1-palmitoyl-2-linoleoyl-GPE (16:0/18:2);1-palmitoyl-2-linoleoyl-sn-glycero-3-phosphoethanolamine zwitterion;GPE(16:0/18:2(9Z,12Z));GPE(16:0/18:2);PE(16:0/18:2(9Z,12Z))",3,"[H][C@@](COC(=O)CCCCCCCCCCCCCCC)(COP([O-])(=O)OCC[NH3+])OC(=O)CCCCCCC\C=C/C\C=C/CCCCC",73008,"1-palmitoyl-2-linoleoyl-GPE (16:0/18:2)","HMDB0008928;HMDB08928",TRUE,TRUE,FALSE,1,3
"324",73034,0,"C11H19NO6","InChI=1S/C11H19NO6/c1-12(2,3)7-8(6-10(15)16)18-11(17)5-4-9(13)14/h8H,4-7H2,1-3H3,(H-,13,14,15,16)","HAEVNYBCYZZDFL-UHFFFAOYSA-N",NA,261.2717,261.12124,"O-succinylcarnitine;3-[(3-carboxypropanoyl)oxy]-4-(trimethylammonio)butanoate;succinylcarnitine",3,"C[N+](C)(C)CC(CC([O-])=O)OC(=O)CCC(O)=O",73034,"succinylcarnitine (C4-DC)","HMDB61717",FALSE,FALSE,FALSE,0.5,3
"325",90344,0,"C6H11NO2","InChI=1S/C6H11NO2/c1-7-4-2-3-5(7)6(8)9/h5H,2-4H2,1H3,(H,8,9)/t5-/m0/s1","CWLQUGTUXBXTLF-YFKPBYRVSA-N",NA,129.159,129.07898,"N-methylproline;(-)-N-methyl-L-proline;(2S)-1-methylpyrrolidine-2-carboxylic acid;N-methyl-L-proline",3,"[C@H]1(CCCN1C)C(O)=O",90344,"N-methylproline","HMDB94696;HMDB0094696",TRUE,TRUE,TRUE,2,3
"326",10362,0,"C40H56O","InChI=1S/C40H56O/c1-30(18-13-20-32(3)23-25-37-34(5)22-15-27-39(37,7)8)16-11-12-17-31(2)19-14-21-33(4)24-26-38-35(6)28-36(41)29-40(38,9)10/h11-14,16-21,23-26,36,41H,15,22,27-29H2,1-10H3/b12-11+,18-13+,19-14+,25-23+,26-24+,30-16+,31-17+,32-20+,33-21+/t36-/m1/s1","DMASLKHVQRHNES-FKKUPVFPSA-N","C08591",552.87204,552.43312,"beta-cryptoxanthin;cryptoxanthin",3,"CC(\C=C\C=C(C)\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)C[C@@H](O)CC1(C)C",10362,"beta-cryptoxanthin","HMDB33844;HMDB0033844",TRUE,TRUE,TRUE,4,6
"327",133114,NA,NA,NA,NA,NA,NA,NA,"5alpha-androstane-3beta,17beta-diol disulfate anion;5alpha-androstan-3beta,17beta-diol disulfate",3,NA,133114,"5alpha-androstan-3beta,17beta-diol disulfate",NA,TRUE,TRUE,FALSE,2,0
"328",133118,NA,NA,NA,NA,NA,NA,NA,"5alpha-pregnane-3beta,20alpha-diol disulfate anion;5alpha-pregnan-3beta,20alpha-diol disulfate",3,NA,133118,"5alpha-pregnan-3beta,20alpha-diol disulfate",NA,TRUE,TRUE,FALSE,2,0
"329",133695,0,"C21H32O9S2","InChI=1S/C21H32O9S2/c1-20-9-7-14(30-32(26,27)28)11-13(20)3-4-15-16-5-6-18(19(22)12-29-31(23,24)25)21(16,2)10-8-17(15)20/h3,14-18H,4-12H2,1-2H3,(H,23,24,25)(H,26,27,28)/t14-,15-,16-,17-,18+,20-,21-/m0/s1","CBOVWLYQUCVTFA-WPWXJNKXSA-N",NA,492.606,492.14877,"21-hydroxypregnenolone disulfate;(3beta)-20-oxopregn-5-ene-3,21-diyl bis(hydrogen sulfate);Pregnenolone-3,21-disulfate",3,"C1[C@@]2([C@]3(CC[C@]4(C)[C@](CC[C@]4([C@@]3(CC=C2C[C@H](C1)OS(O)(=O)=O)[H])[H])(C(COS(O)(=O)=O)=O)[H])[H])C",133695,"21-hydroxypregnenolone disulfate",NA,TRUE,TRUE,TRUE,4,0
"330",133100,NA,NA,NA,NA,NA,NA,NA,"5alpha-androstane-3alpha,17beta-diol disulfate anion;5alpha-androstan-3alpha,17beta-diol disulfate",3,NA,133100,"5alpha-androstan-3alpha,17beta-diol disulfate",NA,TRUE,TRUE,FALSE,2,0
"331",133110,-1,"C19H31O5S","InChI=1S/C19H32O5S/c1-18-9-7-13(24-25(21,22)23)11-12(18)3-4-14-15-5-6-17(20)19(15,2)10-8-16(14)18/h12-17,20H,3-11H2,1-2H3,(H,21,22,23)/p-1/t12-,13+,14-,15-,16-,17-,18-,19-/m0/s1","LERFMBCTNMFXCT-KHOSGYARSA-M",NA,371.513,371.18977,"(3alpha,5alpha,17beta)-17-hydroxyandrostan-3-yl sulfate(1-);5alpha-androstan-3alpha,17beta-diol 3-monosulfate;5alpha-androstan-3alpha,17beta-diol monosulfate;5alpha-androstane-3alpha,17beta-diol 3-monosulfate",3,"C1[C@@]2([C@@]([C@@]3([C@](C[C@H](OS([O-])(=O)=O)CC3)(C1)[H])C)(CC[C@@]4([C@H](CC[C@@]24[H])O)C)[H])[H]",133110,"5alpha-androstan-3alpha,17beta-diol monosulfate (1)",NA,FALSE,FALSE,FALSE,0.5,0
"332",133111,NA,NA,NA,NA,NA,NA,NA,"5alpha-androstane-3beta,17alpha-diol disulfate anion;5alpha-androstan-3beta,17alpha-diol disulfate",3,NA,133111,"5alpha-androstan-3beta,17alpha-diol disulfate",NA,TRUE,TRUE,FALSE,2,0
"333",40070,0,"C9H6O3","InChI=1S/C9H6O3/c10-7-5-9(11)12-8-4-2-1-3-6(7)8/h1-5,10H","VXIXUWQIVKSKSA-UHFFFAOYSA-N",NA,162.1421,162.03169,"4-hydroxycoumarin;4-coumarinol;4-hydroxy-2-chromenone;4-hydroxy-2H-1-benzopyran-2-one;4-hydroxy-2H-benzo[b]pyran-2-one;4-HYDROXY-2H-CHROMEN-2-ONE;benzotetronic acid",3,"Oc1cc(=O)oc2ccccc12",40070,"4-hydroxycoumarin","HMDB0137904",TRUE,TRUE,TRUE,4,3
"334",132941,NA,NA,NA,NA,NA,NA,NA,"2-hydroxyglutarate;2-hydroxyglutarate anion;2-hydroxyglutaric acid anion",3,NA,132941,"2-hydroxyglutarate",NA,TRUE,TRUE,TRUE,4,0
"335",89379,0,"C15H20O4","InChI=1S/C15H20O4/c1-9-10(2)14-11(8-12(9)16)4-6-15(3,19-14)7-5-13(17)18/h8,16H,4-7H2,1-3H3,(H,17,18)","VMJQLPNCUPGMNQ-UHFFFAOYSA-N",NA,264.321,264.13616,"gamma-CEHC;2,7,8-trimethyl-2-(2'-carboxyethyl)-6-hydroxychromane;2,7,8-trimethyl-2-(beta-carboxyethyl)-6-hydroxychromane;3,4-dihydro-6-hydroxy-2,7,8-trimethyl-2H-1-benzopyran-2-propanoic acid;3-(2,7,8-trimethyl-3,4-dihydro-2H-1-benzopyran-2-yl)propanoic acid;3-(2,7,8-trimethyl-chroman-2-yl)-propionic acid;3-(6-hydroxy-2,7,8-trimethyl-3,4-dihydro-2H-1-benzopyran-2-yl)propanoic acid",2,"O1C(CCC=2C1=C(C(=C(C2)O)C)C)(CCC(=O)O)C",89379,"gamma-CEHC","HMDB01931",TRUE,TRUE,TRUE,2,2
"336",16682,0,"C5H9NO3","InChI=1S/C5H9NO3/c1-4(7)6-3-2-5(8)9/h2-3H2,1H3,(H,6,7)(H,8,9)","LJLLAWRMBZNPMO-UHFFFAOYSA-N","C01073",131.1299,131.05824,"N-acetyl-beta-alanine;3-(acetylamino)propanoic acid",3,"CC(=O)NCCC(O)=O",16682,"N-acetyl-beta-alanine","HMDB0061880;HMDB61880",TRUE,TRUE,TRUE,2,6
"337",85593,0,"C41H81N2O6P",NA,NA,NA,729.0654,728.58322,"sphingomyelin d18:1/18:1;N-(octadecenoyl)-sphing-4-enine-1-phosphocholine;N-octadecenoylsphingosine-1-phosphocholine;SM(d18:1/18:1);sphingomyelin (d18:1/18:1);sphingomyelin C18:1",3,"[C@@H]([C@@H](/C=C/CCCCCCCCCCCCC)O)(COP(OCC[N+](C)(C)C)(=O)[O-])NC(=O)*",85593,"sphingomyelin (d18:1/18:1, d18:2/18:0)",NA,FALSE,FALSE,FALSE,0.5,0
"338",78646,0,"C39H79N2O6P","InChI=1S/C39H79N2O6P/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-38(42)37(36-47-48(44,45)46-35-34-41(3,4)5)40-39(43)33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h30,32,37-38,42H,6-29,31,33-36H2,1-5H3,(H-,40,43,44,45)/b32-30+/t37-,38+/m0/s1","RWKUXQNLWDTSLO-GWQJGLRPSA-N",NA,703.0281,702.56758,"N-hexadecanoylsphingosine-1-phosphocholine;(2S,3R,4E)-2-(palmitoylamino)-3-hydroxyoctadec-4-en-1-yl 2-(trimethylazaniumyl)ethyl phosphate;(2S,3R,4E)-3-hydroxy-2-(palmitoylamino)octadec-4-en-1-yl 2-(trimethylazaniumyl)ethyl phosphate;C16 sphingomyelin;C16-sphingomyelin;hexadecanoyl sphingomyelin;N-(hexadecanoyl)-sphing-4-enine-1-phosphocholine;N-hexadecanoylsphing-4-enine-1-phosphocholine;N-hexadecanoylsphingomyelin;N-palmitoyl-D-erythro-sphingosylphosphorylcholine;N-palmitoylsphing-4-enine-1-phosphocholine;N-palmitoylsphingomyelin;N-palmitoylsphingosine-1-phosphocholine;Palmitoyl sphingomyelin;palmitoyl sphingomyelin (d18:1/16:0);palmitoylsphingomyelin;SM(18:1/16:0);SM(d18:1/16:0);Sphingomyelin (d18:1/16:0);sphingomyelin d18:1/16:0;sphingomyelin(d18:1/16:0)",3,"CCCCCCCCCCCCCCCC(=O)N[C@@H](COP([O-])(=O)OCC[N+](C)(C)C)[C@H](O)\C=C\CCCCCCCCCCCCC",78646,"palmitoyl sphingomyelin (d18:1/16:0)","HMDB10169;HMDB0010169;HMDB61712",TRUE,TRUE,FALSE,2,3
"339",133607,-1,"C9H8NO4","InChI=1S/C9H9NO4/c11-7-3-1-2-6(4-7)9(14)10-5-8(12)13/h1-4,11H,5H2,(H,10,14)(H,12,13)/p-1","XDOFWFNMYJRHEW-UHFFFAOYSA-M",NA,194.164,194.04588,"m-hydroxyhippurate;3-hydroxyhippurate;meta-hydroxyhippurate;N-(3-hydroxybenzoyl)glycinate",3,"OC=1C=C(C(=O)NCC([O-])=O)C=CC1",133607,"3-hydroxyhippurate",NA,TRUE,TRUE,FALSE,2,0
"340",87538,-1,"C19H27O6S","InChI=1S/C19H28O6S/c1-18-7-5-12(25-26(22,23)24)9-11(18)3-4-13-14(18)6-8-19(2)15(13)10-16(20)17(19)21/h3,12-16,20H,4-10H2,1-2H3,(H,22,23,24)/p-1/t12-,13+,14-,15-,16+,18-,19-/m0/s1","ALBNSVAJDFJRKQ-DNKQKWOHSA-M",NA,383.481,383.15338,"16alpha-hydroxydehydroepiandrosterone 3-sulfate(1-);(3beta)-16alpha-hydroxy-17-oxoandrost-5-en-3-yl sulfate;(3beta,16alpha)-16-hydroxy-17-oxoandrost-5-en-3-yl sulfate;16a-hydroxy DHEA 3-sulfate;16alpha-hydroxy-DHEA 3-sulfate;16alpha-hydroxydehydroepiandrosterone 3-sulfate",3,"C1[C@@]2([C@@]([C@@]3(C(C[C@@H](OS([O-])(=O)=O)CC3)=C1)C)(CC[C@]4([C@]2(C[C@H](C4=O)O)[H])C)[H])[H]",87538,"16a-hydroxy DHEA 3-sulfate",NA,TRUE,TRUE,FALSE,1,0
"341",133742,-1,"C21H31O6S","InChI=1S/C21H32O6S/c1-13(22)21(23)11-8-18-16-5-4-14-12-15(27-28(24,25)26)6-9-19(14,2)17(16)7-10-20(18,21)3/h4,15-18,23H,5-12H2,1-3H3,(H,24,25,26)/p-1/t15-,16+,17-,18-,19-,20-,21-/m0/s1","OMOKWYAQVYBHMG-TVWVXWENSA-M",NA,411.534,411.18468,"17-hydroxypregnenolone 3-sulfate(1-);(3beta)-17-hydroxy-20-oxopregn-5-en-3-yl sulfate;17-hydroxy-pregnenolone sulfate(1-);17-hydroxypregnenolone sulfate(1-);17alpha-hydroxypregnenolone 3-sulfate;17alpha-hydroxypregnenolone sulfate(1-)",3,"C1[C@@]2([C@]3(CC[C@]4(C)[C@](CC[C@]4([C@@]3(CC=C2C[C@H](C1)OS([O-])(=O)=O)[H])[H])(C(C)=O)O)[H])C",133742,"17alpha-hydroxypregnenolone 3-sulfate",NA,TRUE,TRUE,FALSE,2,0
"342",35420,0,"C21H32O5S","InChI=1S/C21H32O5S/c1-13(22)17-6-7-18-16-5-4-14-12-15(26-27(23,24)25)8-10-20(14,2)19(16)9-11-21(17,18)3/h4,15-19H,5-12H2,1-3H3,(H,23,24,25)/t15-,16-,17+,18-,19-,20-,21+/m0/s1","DIJBBUIOWGGQOP-QGVNFLHTSA-N","C18044",396.543,396.19705,"pregnenolone sulfate;(3beta)-3-(sulfooxy)pregn-5-en-20-one;5-pregnen-3beta-ol-20-one sulfate",3,"C1[C@@]2([C@]3(CC[C@]4(C)[C@@H](C(C)=O)CC[C@]4([C@@]3(CC=C2C[C@H](C1)OS(O)(=O)=O)[H])[H])[H])C",35420,"pregnenolone sulfate","HMDB60382;HMDB0060382;HMDB00774",TRUE,TRUE,TRUE,4,6
"343",85533,0,"C7H13NO3","InChI=1S/C7H13NO3/c1-8(2)4-5(9)3-6(8)7(10)11/h5-6,9H,3-4H2,1-2H3/t5-,6+/m1/s1","MUNWAHDYFVYIKH-RITPCOANSA-N","C08269",159.183,159.08954,"trans-4-hydroxy-L-proline betaine;(-)-betonicine;(2S-trans)-2-carboxylato-4-hydroxy-1,1-dimethylpyrrolidinium;4-hydroxystachydrine;betonicine",3,"C[N+]1(C)C[C@H](O)C[C@H]1C([O-])=O",85533,"betonicine","HMDB29412;HMDB0029412",TRUE,TRUE,FALSE,2,6
